Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.4
Bangladesh,BGD,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,37
Bangladesh,BGD,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,37.3
Bangladesh,BGD,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,38.4
Bangladesh,BGD,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,40.3
Bangladesh,BGD,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.1
Bangladesh,BGD,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.2
Bangladesh,BGD,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.2
Bangladesh,BGD,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.6
Bangladesh,BGD,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.6
Bangladesh,BGD,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52
Bangladesh,BGD,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.6
Bangladesh,BGD,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.4
Bangladesh,BGD,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,55.9
Bangladesh,BGD,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.2
Bangladesh,BGD,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.5
Bangladesh,BGD,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.2
Bangladesh,BGD,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60
Bangladesh,BGD,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.1
Bangladesh,BGD,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.8
Bangladesh,BGD,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69
Bangladesh,BGD,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,70.5
Bangladesh,BGD,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.6
Bangladesh,BGD,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,73.1
Bangladesh,BGD,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.7
Bangladesh,BGD,2023,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,34.9113374185405
Bangladesh,BGD,2022,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,39.0808693727942
Bangladesh,BGD,2021,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,40.1192818108938
Bangladesh,BGD,2020,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,39.7192876721321
Bangladesh,BGD,2019,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,40.6459551557444
Bangladesh,BGD,2018,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,40.8709177541186
Bangladesh,BGD,2017,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,43.9732642232432
Bangladesh,BGD,2016,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,45.0921646025944
Bangladesh,BGD,2015,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,44.3141409587378
Bangladesh,BGD,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,43.9963934147531
Bangladesh,BGD,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,44.9409028769299
Bangladesh,BGD,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,45.3130710523611
Bangladesh,BGD,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,46.0277242016203
Bangladesh,BGD,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,47.4184421235649
Bangladesh,BGD,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,47.6119006222661
Bangladesh,BGD,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,47.6760549638201
Bangladesh,BGD,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,48.2265143336712
Bangladesh,BGD,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,49.4093973261573
Bangladesh,BGD,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,49.4676262729216
Bangladesh,BGD,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,50.2233532911047
Bangladesh,BGD,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,51.7775174810407
Bangladesh,BGD,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,51.6401597833239
Bangladesh,BGD,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.8969678686655
Bangladesh,BGD,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,50.123878025842
Bangladesh,BGD,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,51.390487503812
Bangladesh,BGD,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,51.7702226606052
Bangladesh,BGD,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.8208881211072
Bangladesh,BGD,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.8895513922601
Bangladesh,BGD,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,54.820694996448
Bangladesh,BGD,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,53.3445091863442
Bangladesh,BGD,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.3956021688965
Bangladesh,BGD,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.6256094283834
Bangladesh,BGD,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,52.6100446942081
Bangladesh,BGD,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,55.2386491592628
Bangladesh,BGD,2023,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,602.897385671726
Bangladesh,BGD,2022,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,603.642956431942
Bangladesh,BGD,2021,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,572.513754627
Bangladesh,BGD,2020,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,511.695797419698
Bangladesh,BGD,2019,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,513.634290505382
Bangladesh,BGD,2018,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,473.303151543057
Bangladesh,BGD,2017,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,441.165915360206
Bangladesh,BGD,2016,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,409.689748643776
Bangladesh,BGD,2015,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,347.571182527361
Bangladesh,BGD,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,324.964536906797
Bangladesh,BGD,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,294.629586648278
Bangladesh,BGD,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,276.694215863057
Bangladesh,BGD,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,258.882228287795
Bangladesh,BGD,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,239.944314522424
Bangladesh,BGD,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,218.83202265439
Bangladesh,BGD,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,200.690066619094
Bangladesh,BGD,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,198.744127936079
Bangladesh,BGD,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,189.596089771556
Bangladesh,BGD,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,169.186794867009
Bangladesh,BGD,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,158.478288215597
Bangladesh,BGD,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,123.721051102441
Bangladesh,BGD,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,117.271798889798
Bangladesh,BGD,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,109.490963870613
Bangladesh,BGD,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,99.2535514546941
Bangladesh,BGD,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,92.0761347916193
Bangladesh,BGD,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,84.0595893614998
Bangladesh,BGD,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,79.112836217663
Bangladesh,BGD,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,77.2051238990471
Bangladesh,BGD,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,73.4908059412871
Bangladesh,BGD,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,66.5845797542044
Bangladesh,BGD,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,62.7601107774364
Bangladesh,BGD,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,56.2559438289877
Bangladesh,BGD,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,46.7891314472187
Bangladesh,BGD,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,46.0076053904037
Bangladesh,BGD,2023,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,287.753137358845
Bangladesh,BGD,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,308.276302614701
Bangladesh,BGD,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,298.53034978646
Bangladesh,BGD,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,278.638664578008
Bangladesh,BGD,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,277.950296654643
Bangladesh,BGD,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,261.271156644512
Bangladesh,BGD,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,264.090549017021
Bangladesh,BGD,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,256.237827701744
Bangladesh,BGD,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,237.200804521803
Bangladesh,BGD,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,223.001864414998
Bangladesh,BGD,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,216.73767037563
Bangladesh,BGD,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,208.079815841876
Bangladesh,BGD,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,200.332283493272
Bangladesh,BGD,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,195.623071252394
Bangladesh,BGD,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,187.6926023298
Bangladesh,BGD,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,180.593953454978
Bangladesh,BGD,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,174.04541210907
Bangladesh,BGD,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,168.358931806833
Bangladesh,BGD,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,159.86025911281
Bangladesh,BGD,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,154.277994461916
Bangladesh,BGD,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,153.205274750611
Bangladesh,BGD,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,148.023137823788
Bangladesh,BGD,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,148.299543915937
Bangladesh,BGD,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,135.982829155033
Bangladesh,BGD,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,134.852007238559
Bangladesh,BGD,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,132.276086830776
Bangladesh,BGD,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,130.76316593387
Bangladesh,BGD,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,127.651205584714
Bangladesh,BGD,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,128.922041098335
Bangladesh,BGD,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,121.577169651724
Bangladesh,BGD,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,117.094222071274
Bangladesh,BGD,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,114.428195176536
Bangladesh,BGD,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,110.553888291038
Bangladesh,BGD,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,114.331978361362
Bangladesh,BGD,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4
Bangladesh,BGD,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,4.58469425909382
Bangladesh,BGD,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,2.31700157793298
Bangladesh,BGD,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,2.90131692460267
Bangladesh,BGD,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,3.50883156367533
Bangladesh,BGD,2015,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,6.06483592943179
Bangladesh,BGD,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,6.51718275809258
Bangladesh,BGD,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,6.76540289827276
Bangladesh,BGD,2015,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,8.38183750736477
Bangladesh,BGD,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,9.41849968269525
Bangladesh,BGD,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,10.2742344619481
Bangladesh,BGD,2025,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.2502088502342
Bangladesh,BGD,2024,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.9675385384818
Bangladesh,BGD,2023,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.6733410319969
Bangladesh,BGD,2022,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.3715652877836
Bangladesh,BGD,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.0288826738611
Bangladesh,BGD,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.6500260039169
Bangladesh,BGD,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.2796787373807
Bangladesh,BGD,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.9177489617476
Bangladesh,BGD,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.5603915234511
Bangladesh,BGD,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.2164108817497
Bangladesh,BGD,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.8868681995608
Bangladesh,BGD,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5656934331291
Bangladesh,BGD,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2547781353096
Bangladesh,BGD,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9550447639162
Bangladesh,BGD,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.6651329664492
Bangladesh,BGD,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.3760524509862
Bangladesh,BGD,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0902054548747
Bangladesh,BGD,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.8185208123855
Bangladesh,BGD,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5601009959654
Bangladesh,BGD,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.3170492026306
Bangladesh,BGD,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.0890652938167
Bangladesh,BGD,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.8774418056417
Bangladesh,BGD,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.680157134602
Bangladesh,BGD,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.497212993557
Bangladesh,BGD,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.3269568741269
Bangladesh,BGD,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.1033061942184
Bangladesh,BGD,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.84631407628293
Bangladesh,BGD,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.6034771230624
Bangladesh,BGD,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.36564925368482
Bangladesh,BGD,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.13121738809316
Bangladesh,BGD,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.89940788922578
Bangladesh,BGD,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.67672441991914
Bangladesh,BGD,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.4593594845646
Bangladesh,BGD,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.24873668623703
Bangladesh,BGD,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.04424866792248
Bangladesh,BGD,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.74275212926933
Bangladesh,BGD,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.41532787324691
Bangladesh,BGD,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.10758882199755
Bangladesh,BGD,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.81802242738092
Bangladesh,BGD,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.5492234992367
Bangladesh,BGD,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.29897562511954
Bangladesh,BGD,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.06682621553025
Bangladesh,BGD,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.84941200336854
Bangladesh,BGD,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.6475880435372
Bangladesh,BGD,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.45718444565112
Bangladesh,BGD,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,5.23253657907878
Bangladesh,BGD,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.99321278278559
Bangladesh,BGD,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.76653050963197
Bangladesh,BGD,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.55202338263069
Bangladesh,BGD,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.35011980041204
Bangladesh,BGD,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.15884656208874
Bangladesh,BGD,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.98014365840803
Bangladesh,BGD,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.75883854075404
Bangladesh,BGD,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.52457630051088
Bangladesh,BGD,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.27382631964895
Bangladesh,BGD,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,3.03659945668982
Bangladesh,BGD,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.84092225395043
Bangladesh,BGD,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.66549755874929
Bangladesh,BGD,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.50333135577343
Bangladesh,BGD,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.35177973480247
Bangladesh,BGD,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.20911911901401
Bangladesh,BGD,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.07608758539728
Bangladesh,BGD,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.95097719997107
Bangladesh,BGD,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.83395405044931
Bangladesh,BGD,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.72413618459215
Bangladesh,BGD,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.67439983977977
Bangladesh,BGD,2022,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2021,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2020,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2019,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2018,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2016,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2015,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2014,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2013,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2011,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2010,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2009,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2008,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.87
Bangladesh,BGD,2022,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
Bangladesh,BGD,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.1619047619048
